question	question	q	qu	que	ques	quest	n	on	ion	tion	stion	0	0	0	1110	111011	11101111	1110111111	111011111111	1110111111111	O
(	(	(	-	-	-	-	(	-	-	-	-	0	0	0	1101	110111	1101110	1101110	1101110	1101110	O
if	if	i	if	-	-	-	f	if	-	-	-	0	0	0	0110	011011	01101110	0110111000	0110111000	0110111000	O
I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
can	can	c	ca	can	-	-	n	an	can	-	-	0	0	0	0111	011111	01111100	011111001	011111001	011111001	O
)	)	)	-	-	-	-	)	-	-	-	-	0	0	0	1101	110110	1101100	1101100	1101100	1101100	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
show	show	s	sh	sho	show	-	w	ow	how	show	-	0	0	0	0100	010010	01001010	0100101011	01001010110	01001010110	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
result	result	r	re	res	resu	resul	t	lt	ult	sult	esult	0	0	0	1110	111011	11101101	1110110101	111011010111	111011010111	O
of	of	o	of	-	-	-	f	of	-	-	-	0	0	0	0000	0000	0000	0000	0000	0000	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
to_datetime()	to_datetime()	t	to	to_	to_d	to_da	)	()	e()	me()	ime()	0	1	1	1100	110001	1100010	1100010	1100010	1100010	B-API
transformation	transformation	t	tr	tra	tran	trans	n	on	ion	tion	ation	0	0	0	1110	111001	11100111	1110011110	111001111000	111001111000	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

To	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
convert	convert	c	co	con	conv	conve	t	rt	ert	vert	nvert	0	0	0	0100	010011	01001100	0100110011	010011001111	010011001111	O
your	your	y	yo	you	your	-	r	ur	our	your	-	0	0	0	1001	10010	10010	10010	10010	10010	O
timedelta	timedelta	t	ti	tim	time	timed	a	ta	lta	elta	delta	0	0	0	1110	111001	11100110	1110011010	111001101011	1110011010110	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
minutes	minutes	m	mi	min	minu	minut	s	es	tes	utes	nutes	0	0	0	1110	111010	11101010	1110101010	11101010101	11101010101	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
you	you	y	yo	you	-	-	u	ou	you	-	-	0	0	0	0111	011100	0111000	0111000	0111000	0111000	O
just	just	j	ju	jus	just	-	t	st	ust	just	-	0	0	0	0101	010101	01010111	0101011100	0101011100	0101011100	O
have	have	h	ha	hav	have	-	e	ve	ave	have	-	0	0	0	0100	010001	0100010	0100010	0100010	0100010	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
divide	divide	d	di	div	divi	divid	e	de	ide	vide	ivide	0	0	0	0100	010011	01001100	0100110000	0100110000	0100110000	O
it	it	i	it	-	-	-	t	it	-	-	-	0	0	0	0110	011000	01100010	01100010	01100010	01100010	O
by	by	b	by	-	-	-	y	by	-	-	-	0	0	0	0001	000111	00011111	00011111	00011111	00011111	O
1	1	1	-	-	-	-	1	-	-	-	-	0	0	0	1100	110010	11001011	11001011	11001011	11001011	O
minute	minute	m	mi	min	minu	minut	e	te	ute	nute	inute	0	0	0	1110	111000	11100001	1110000110	1110000110	1110000110	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
hence	hence	h	he	hen	henc	hence	e	ce	nce	ence	hence	0	0	0	0110	011011	01101110	0110111010	011011101011	0110111010111	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
`df['minutes	`df['minutes	`	`d	`df	`df[	`df['	s	es	tes	utes	nutes	0	0	0	null	null	null	null	null	null	O
']	']	'	']	-	-	-	]	']	-	-	-	0	0	0	1101	110110	11011010	110110100	110110100	110110100	O
=	=	=	-	-	-	-	=	-	-	-	-	0	0	0	1101	110111	11011110	1101111010	1101111010	1101111010	O
df.Duration	df.duration	d	df	df.	df.d	df.du	n	on	ion	tion	ation	1	0	0	1100	110000	11000010	110000101	110000101	110000101	O
/	/	/	-	-	-	-	/	-	-	-	-	0	0	0	1101	110111	11011111	110111110	110111110	110111110	O
timedelta	timedelta	t	ti	tim	time	timed	a	ta	lta	elta	delta	0	0	0	1110	111001	11100110	1110011010	111001101011	1110011010110	O
(	(	(	-	-	-	-	(	-	-	-	-	0	0	0	1101	110111	1101110	1101110	1101110	1101110	O
1	1	1	-	-	-	-	1	-	-	-	-	0	0	0	1100	110010	11001011	11001011	11001011	11001011	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
'	'	'	-	-	-	-	'	-	-	-	-	0	0	0	1101	110101	1101011	1101011	1101011	1101011	O
m	m	m	-	-	-	-	m	-	-	-	-	0	0	0	1100	110000	11000011	1100001100	1100001100	1100001100	O
')`	')`	'	')	')`	-	-	`	)`	')`	-	-	0	0	0	1101	110110	11011010	110110101	110110101	110110101	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

Sorry	sorry	s	so	sor	sorr	sorry	y	ry	rry	orry	sorry	0	0	0	0110	011011	01101101	0110110111	01101101110	01101101110	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
thought	thought	t	th	tho	thou	thoug	t	ht	ght	ught	ought	0	0	0	0100	010001	01000110	0100011001	0100011001	0100011001	O
you	you	y	yo	you	-	-	u	ou	you	-	-	0	0	0	0111	011100	0111000	0111000	0111000	0111000	O
had	had	h	ha	had	-	-	d	ad	had	-	-	0	0	0	0100	010001	01000111	0100011111	010001111110	010001111110	O
read	read	r	re	rea	read	-	d	ad	ead	read	-	0	0	0	0100	010011	01001101	0100110111	010011011110	010011011110	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
last	last	l	la	las	last	-	t	st	ast	last	-	0	0	0	1111	111110	11111010	1111101010	1111101010	1111101010	O
line	line	l	li	lin	line	-	e	ne	ine	line	-	0	0	0	1110	111000	11100010	1110001010	11100010101	11100010101	O
of	of	o	of	-	-	-	f	of	-	-	-	0	0	0	0000	0000	0000	0000	0000	0000	O
my	my	m	my	-	-	-	y	my	-	-	-	0	0	0	1001	10011	10011	10011	10011	10011	O
answer	answer	a	an	ans	answ	answe	r	er	wer	swer	nswer	0	0	0	1110	111011	11101111	1110111111	111011111111	1110111111110	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

Then	then	t	th	the	then	-	n	en	hen	then	-	0	0	0	0110	011011	01101111	0110111100	0110111100	0110111100	O
you'll	you'll	y	yo	you	you'	you'l	l	ll	'll	u'll	ou'll	0	0	0	0111	011101	01110111	0111011101	0111011101	0111011101	O
be	be	b	be	-	-	-	e	be	-	-	-	0	0	0	0101	010100	010100	010100	010100	010100	O
able	able	a	ab	abl	able	-	e	le	ble	able	-	0	0	0	0101	010110	01011011	0101101101	01011011010	01011011010	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
do	do	d	do	-	-	-	o	do	-	-	-	0	0	0	0100	010010	0100100	0100100	0100100	0100100	O
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
df.minutes.hist()	df.minutes.hist()	d	df	df.	df.m	df.mi	)	()	t()	st()	ist()	1	1	0	null	null	null	null	null	null	O
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
without	without	w	wi	wit	with	witho	t	ut	out	hout	thout	0	0	0	0110	011011	01101110	0110111011	011011101110	011011101110	O
problems	problems	p	pr	pro	prob	probl	s	ms	ems	lems	blems	0	0	0	1110	111010	11101000	111010001	111010001	111010001	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

Thanks	thanks	t	th	tha	than	thank	s	ks	nks	anks	hanks	0	0	0	0110	011011	01101100	01101100	01101100	01101100	O
!	!	!	-	-	-	-	!	-	-	-	-	0	0	0	0011	001111	00111100	00111100	00111100	00111100	O

I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
ended	ended	e	en	end	ende	ended	d	ed	ded	nded	ended	0	0	0	0101	010111	01011110	0101111011	010111101110	010111101110	O
up	up	u	up	-	-	-	p	up	-	-	-	0	0	0	0101	010111	01011111	0101111110	010111111001	0101111110011	O
using	using	u	us	usi	usin	using	g	ng	ing	sing	using	0	0	0	0101	010110	01011000	01011000	01011000	01011000	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
.str	.str	.	.s	.st	.str	-	r	tr	str	.str	-	1	0	0	1100	110001	11000110	11000110	11000110	11000110	B-API
somehow	somehow	s	so	som	some	someh	w	ow	how	ehow	mehow	0	0	0	1011	101101	10110111	1011011110	1011011110	1011011110	O
but	but	b	bu	but	-	-	t	ut	but	-	-	0	0	0	0110	011011	01101111	0110111111	0110111111	0110111111	O
this	this	t	th	thi	this	-	s	is	his	this	-	0	0	0	0110	011000	0110000	0110000	0110000	0110000	O
is	is	i	is	-	-	-	s	is	-	-	-	0	0	0	0111	011111	01111110	0111111001	0111111001	0111111001	O
good	good	g	go	goo	good	-	d	od	ood	good	-	0	0	0	1111	111101	11110111	1111011101	1111011101	1111011101	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
know	know	k	kn	kno	know	-	w	ow	now	know	-	0	0	0	0100	010010	01001011	0100101100	0100101100	0100101100	O
!	!	!	-	-	-	-	!	-	-	-	-	0	0	0	0011	001111	00111100	00111100	00111100	00111100	O

no	no	n	no	-	-	-	o	no	-	-	-	0	0	0	1011	101111	10111111	101111111	101111111	101111111	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
.str	.str	.	.s	.st	.str	-	r	tr	str	.str	-	1	0	0	1100	110001	11000110	11000110	11000110	11000110	B-API
was	was	w	wa	was	-	-	s	as	was	-	-	0	0	0	0111	011111	01111111	0111111101	01111111010	01111111010	O
somethin	somethin	s	so	som	some	somet	n	in	hin	thin	ethin	0	0	0	0110	011000	01100011	011000110	011000110	011000110	O
else	else	e	el	els	else	-	e	se	lse	else	-	0	0	0	1110	111011	11101110	1110111011	111011101111	111011101111	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
did	did	d	di	did	-	-	d	id	did	-	-	0	0	0	0100	010001	01000110	0100011010	0100011010	0100011010	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
`df['Durationendminusstart	`df['durationendminusstart	`	`d	`df	`df[	`df['	t	rt	art	tart	start	0	0	0	null	null	null	null	null	null	O
']	']	'	']	-	-	-	]	']	-	-	-	0	0	0	1101	110110	11011010	110110100	110110100	110110100	O
=	=	=	-	-	-	-	=	-	-	-	-	0	0	0	1101	110111	11011110	1101111010	1101111010	1101111010	O
pd.to_timedelta	pd.to_timedelta	p	pd	pd.	pd.t	pd.to	a	ta	lta	elta	delta	1	0	1	1100	110000	11000010	110000100	110000100	110000100	B-API
(	(	(	-	-	-	-	(	-	-	-	-	0	0	0	1101	110111	1101110	1101110	1101110	1101110	O
df.Duration	df.duration	d	df	df.	df.d	df.du	n	on	ion	tion	ation	1	0	0	1100	110000	11000010	110000101	110000101	110000101	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
unit='ns').astype('timedelta64	unit='ns').astype('timedelta64	u	un	uni	unit	unit=	4	64	a64	ta64	lta64	1	0	0	null	null	null	null	null	null	O
[	[	[	-	-	-	-	[	-	-	-	-	0	0	0	1101	110111	11011110	110111100	110111100	110111100	O
m	m	m	-	-	-	-	m	-	-	-	-	0	0	0	1100	110000	11000011	1100001100	1100001100	1100001100	O
]')`	]')`	]	]'	]')	]')`	-	`	)`	')`	]')`	-	0	0	0	1101	110110	11011011	1101101111	1101101111	1101101111	O

Trouble	trouble	t	tr	tro	trou	troub	e	le	ble	uble	ouble	0	0	0	1111	111101	11110110	1111011011	1111011011	1111011011	O
pivoting	pivoting	p	pi	piv	pivo	pivot	g	ng	ing	ting	oting	0	0	0	0101	010111	01011110	0101111001	01011110010	01011110010	O
/	/	/	-	-	-	-	/	-	-	-	-	0	0	0	1101	110111	11011111	110111110	110111110	110111110	O
reshaping	reshaping	r	re	res	resh	resha	g	ng	ing	ping	aping	0	0	0	0101	010111	01011110	0101111001	01011110010	01011110010	O
a	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
pandas	pandas	p	pa	pan	pand	panda	s	as	das	ndas	andas	0	0	0	1111	111111	11111100	11111100	11111100	11111100	O
dataframe	dataframe	d	da	dat	data	dataf	e	me	ame	rame	frame	0	0	0	1110	111001	11100110	111001100	111001100	111001100	B-API

I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
have	have	h	ha	hav	have	-	e	ve	ave	have	-	0	0	0	0100	010001	0100010	0100010	0100010	0100010	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
following	following	f	fo	fol	foll	follo	g	ng	ing	wing	owing	0	0	0	1111	111110	11111001	111110011	111110011	111110011	O
dataframe	dataframe	d	da	dat	data	dataf	e	me	ame	rame	frame	0	0	0	1110	111001	11100110	111001100	111001100	111001100	B-API
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
#CODE	#code	#	#c	#co	#cod	#code	e	de	ode	code	#code	0	0	0	0110	011010	011010	011010	011010	011010	O

I'd	i'd	i	i'	i'd	-	-	d	'd	i'd	-	-	0	0	0	0111	011101	01110111	0111011100	0111011100	0111011100	O
like	like	l	li	lik	like	-	e	ke	ike	like	-	0	0	0	0101	010111	01011100	01011100	01011100	01011100	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
pivot	pivot	p	pi	piv	pivo	pivot	t	ot	vot	ivot	pivot	0	0	0	1111	111111	11111111	1111111100	111111110001	111111110001	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
data	data	d	da	dat	data	-	a	ta	ata	data	-	0	0	0	1110	111001	11100100	11100100	11100100	11100100	O
so	so	s	so	-	-	-	o	so	-	-	-	0	0	0	0110	011011	01101111	0110111110	0110111110	0110111110	O
that	that	t	th	tha	that	-	t	at	hat	that	-	0	0	0	0110	011001	01100111	011001110	011001110	011001110	O
I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
end	end	e	en	end	-	-	d	nd	end	-	-	0	0	0	1111	111110	11111011	1111101101	1111101101	1111101101	O
up	up	u	up	-	-	-	p	up	-	-	-	0	0	0	0101	010111	01011111	0101111110	010111111001	0101111110011	O
with	with	w	wi	wit	with	-	h	th	ith	with	-	0	0	0	0001	000101	00010110	00010110	00010110	00010110	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
#CODE	#code	#	#c	#co	#cod	#code	e	de	ode	code	#code	0	0	0	0110	011010	011010	011010	011010	011010	O

Fillna's	fillna's	f	fi	fil	fill	filln	s	's	a's	na's	lna's	0	0	0	null	null	null	null	null	null	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
#CODE	#code	#	#c	#co	#cod	#code	e	de	ode	code	#code	0	0	0	0110	011010	011010	011010	011010	011010	O

does	does	d	do	doe	does	-	s	es	oes	does	-	0	0	0	0101	010111	01011111	0101111111	010111111110	0101111111100	O
your	your	y	yo	you	your	-	r	ur	our	your	-	0	0	0	1001	10010	10010	10010	10010	10010	O
data	data	d	da	dat	data	-	a	ta	ata	data	-	0	0	0	1110	111001	11100100	11100100	11100100	11100100	O
get	get	g	ge	get	-	-	t	et	get	-	-	0	0	0	0100	010011	01001101	0100110110	0100110110	0100110110	O
correctly	correctly	c	co	cor	corr	corre	y	ly	tly	ctly	ectly	0	0	0	0101	010111	01011111	0101111101	010111110110	0101111101101	O
parsed	parsed	p	pa	par	pars	parse	d	ed	sed	rsed	arsed	0	0	0	0101	010110	01011010	0101101001	010110100111	0101101001110	O
with	with	w	wi	wit	with	-	h	th	ith	with	-	0	0	0	0001	000101	00010110	00010110	00010110	00010110	O
read_csv	read_csv	r	re	rea	read	read_	v	sv	csv	_csv	d_csv	0	0	1	1100	110001	1100010	1100010	1100010	1100010	B-API
?	?	?	-	-	-	-	?	-	-	-	-	0	0	0	0011	001111	00111111	00111111	00111111	00111111	O

If	if	i	if	-	-	-	f	if	-	-	-	0	0	0	0110	011011	01101110	0110111000	0110111000	0110111000	O
your	your	y	yo	you	your	-	r	ur	our	your	-	0	0	0	1001	10010	10010	10010	10010	10010	O
data's	data's	d	da	dat	data	data'	s	's	a's	ta's	ata's	0	0	0	1110	111001	11100101	1110010110	11100101101	11100101101	O
correctly	correctly	c	co	cor	corr	corre	y	ly	tly	ctly	ectly	0	0	0	0101	010111	01011111	0101111101	010111110110	0101111101101	O
parsed	parsed	p	pa	par	pars	parse	d	ed	sed	rsed	arsed	0	0	0	0101	010110	01011010	0101101001	010110100111	0101101001110	O
by	by	b	by	-	-	-	y	by	-	-	-	0	0	0	0001	000111	00011111	00011111	00011111	00011111	O
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
read_csv	read_csv	r	re	rea	read	read_	v	sv	csv	_csv	d_csv	0	0	1	1100	110001	1100010	1100010	1100010	1100010	B-API
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
why	why	w	wh	why	-	-	y	hy	why	-	-	0	0	0	0101	010111	01011111	0101111110	010111111011	0101111110111	O
do	do	d	do	-	-	-	o	do	-	-	-	0	0	0	0100	010010	0100100	0100100	0100100	0100100	O
you	you	y	yo	you	-	-	u	ou	you	-	-	0	0	0	0111	011100	0111000	0111000	0111000	0111000	O
have	have	h	ha	hav	have	-	e	ve	ave	have	-	0	0	0	0100	010001	0100010	0100010	0100010	0100010	O
a	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
column	column	c	co	col	colu	colum	n	mn	umn	lumn	olumn	0	0	0	1110	111000	11100001	111000010	111000010	111000010	O
named	named	n	na	nam	name	named	d	ed	med	amed	named	0	0	0	0101	010110	01011010	0101101010	01011010100	01011010100	O
`'0	`'0	`	`'	`'0	-	-	0	'0	`'0	-	-	0	0	0	1101	110111	11011111	1101111111	11011111110	11011111110	O
'`	'`	'	'`	-	-	-	`	'`	-	-	-	0	0	0	1101	110110	11011010	110110101	110110101	110110101	O
?	?	?	-	-	-	-	?	-	-	-	-	0	0	0	0011	001111	00111111	00111111	00111111	00111111	O

I'd've	i'd've	i	i'	i'd	i'd'	i'd'v	e	ve	've	d've	'd've	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
thought	thought	t	th	tho	thou	thoug	t	ht	ght	ught	ought	0	0	0	0100	010001	01000110	0100011001	0100011001	0100011001	O
that	that	t	th	tha	that	-	t	at	hat	that	-	0	0	0	0110	011001	01100111	011001110	011001110	011001110	O
it'd	it'd	i	it	it'	it'd	-	d	'd	t'd	it'd	-	0	0	0	0111	011101	01110111	0111011101	0111011101	0111011101	O
be	be	b	be	-	-	-	e	be	-	-	-	0	0	0	0101	010100	010100	010100	010100	010100	O
`data[data['Value	`data[data['value	`	`d	`da	`dat	`data	e	ue	lue	alue	value	0	0	0	null	null	null	null	null	null	O
']	']	'	']	-	-	-	]	']	-	-	-	0	0	0	1101	110110	11011010	110110100	110110100	110110100	O
==	==	=	==	-	-	-	=	==	-	-	-	0	0	0	1101	110111	11011110	1101111011	110111101110	110111101110	O
0	0	0	-	-	-	-	0	-	-	-	-	0	0	0	1100	110010	11001010	11001010	11001010	11001010	O
]`	]`	]	]`	-	-	-	`	]`	-	-	-	0	0	0	1101	110110	11011011	1101101111	1101101111	1101101111	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

Truncating	truncating	t	tr	tru	trun	trunc	g	ng	ing	ting	ating	0	0	0	0101	010110	01011001	0101100101	01011001010	01011001010	O
column	column	c	co	col	colu	colum	n	mn	umn	lumn	olumn	0	0	0	1110	111000	11100001	111000010	111000010	111000010	O
width	width	w	wi	wid	widt	width	h	th	dth	idth	width	0	0	0	1110	111000	11100010	1110001000	1110001000	1110001000	O
in	in	i	in	-	-	-	n	in	-	-	-	0	0	0	0001	000101	0001010	0001010	0001010	0001010	O
pandas	pandas	p	pa	pan	pand	panda	s	as	das	ndas	andas	0	0	0	1111	111111	11111100	11111100	11111100	11111100	O

I'm	i'm	i	i'	i'm	-	-	m	'm	i'm	-	-	0	0	0	0111	011111	01111111	0111111111	011111111100	011111111100	O
reading	reading	r	re	rea	read	readi	g	ng	ing	ding	ading	0	0	0	0101	010110	01011001	0101100100	0101100100	0101100100	O
in	in	i	in	-	-	-	n	in	-	-	-	0	0	0	0001	000101	0001010	0001010	0001010	0001010	O
large	large	l	la	lar	larg	large	e	ge	rge	arge	large	0	0	0	1111	111111	11111110	1111111010	1111111010	1111111010	O
csv	csv	c	cs	csv	-	-	v	sv	csv	-	-	0	0	0	1110	111001	11100101	1110010101	11100101011	11100101011	O
files	files	f	fi	fil	file	files	s	es	les	iles	files	0	0	0	1110	111011	11101100	1110110011	1110110011	1110110011	O
into	into	i	in	int	into	-	o	to	nto	into	-	0	0	0	0001	000101	00010111	000101110	000101110	000101110	O
pandas	pandas	p	pa	pan	pand	panda	s	as	das	ndas	andas	0	0	0	1111	111111	11111100	11111100	11111100	11111100	O
some	some	s	so	som	some	-	e	me	ome	some	-	0	0	0	1011	101111	10111110	101111100	101111100	101111100	O
of	of	o	of	-	-	-	f	of	-	-	-	0	0	0	0000	0000	0000	0000	0000	0000	O
them	them	t	th	the	them	-	m	em	hem	them	-	0	0	0	0110	011000	01100011	0110001110	0110001110	0110001110	O
with	with	w	wi	wit	with	-	h	th	ith	with	-	0	0	0	0001	000101	00010110	00010110	00010110	00010110	O
String	string	s	st	str	stri	strin	g	ng	ing	ring	tring	0	0	0	1110	111001	11100110	1110011010	111001101010	111001101010	O
columns	columns	c	co	col	colu	colum	s	ns	mns	umns	lumns	0	0	0	1110	111010	11101010	1110101011	11101010110	11101010110	O
in	in	i	in	-	-	-	n	in	-	-	-	0	0	0	0001	000101	0001010	0001010	0001010	0001010	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
thousands	thousands	t	th	tho	thou	thous	s	ds	nds	ands	sands	0	0	0	0101	010111	01011111	0101111111	010111111101	0101111111010	O
of	of	o	of	-	-	-	f	of	-	-	-	0	0	0	0000	0000	0000	0000	0000	0000	O
characters	characters	c	ch	cha	char	chara	s	rs	ers	ters	cters	0	0	0	1110	111010	11101010	1110101011	111010101110	111010101110	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

Is	is	i	is	-	-	-	s	is	-	-	-	0	0	0	0111	011111	01111110	0111111001	0111111001	0111111001	O
there	there	t	th	the	ther	there	e	re	ere	here	there	0	0	0	0110	011001	01100110	01100110	01100110	01100110	O
any	any	a	an	any	-	-	y	ny	any	-	-	0	0	0	1011	101111	10111110	101111101	101111101	101111101	O
quick	quick	q	qu	qui	quic	quick	k	ck	ick	uick	quick	0	0	0	1111	111101	11110111	1111011110	1111011110	1111011110	O
way	way	w	wa	way	-	-	y	ay	way	-	-	0	0	0	1111	111100	1111000	1111000	1111000	1111000	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
limit	limit	l	li	lim	limi	limit	t	it	mit	imit	limit	0	0	0	0101	010111	01011110	0101111000	010111100011	0101111000111	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
width	width	w	wi	wid	widt	width	h	th	dth	idth	width	0	0	0	1110	111000	11100010	1110001000	1110001000	1110001000	O
of	of	o	of	-	-	-	f	of	-	-	-	0	0	0	0000	0000	0000	0000	0000	0000	O
a	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
column	column	c	co	col	colu	colum	n	mn	umn	lumn	olumn	0	0	0	1110	111000	11100001	111000010	111000010	111000010	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
i.e.	i.e.	i	i.	i.e	i.e.	-	.	e.	.e.	i.e.	-	1	0	0	1100	110011	11001111	110011110	110011110	110011110	O
only	only	o	on	onl	only	-	y	ly	nly	only	-	0	0	0	1011	101101	10110110	10110110	10110110	10110110	O
keep	keep	k	ke	kee	keep	-	p	ep	eep	keep	-	0	0	0	0100	010011	01001101	0100110101	010011010111	0100110101111	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
first	first	f	fi	fir	firs	first	t	st	rst	irst	first	0	0	0	1111	111110	11111010	111110100	111110100	111110100	O
100	100	1	10	100	-	-	0	00	100	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
characters	characters	c	ch	cha	char	chara	s	rs	ers	ters	cters	0	0	0	1110	111010	11101010	1110101011	111010101110	111010101110	O
?	?	?	-	-	-	-	?	-	-	-	-	0	0	0	0011	001111	00111111	00111111	00111111	00111111	O

Do	do	d	do	-	-	-	o	do	-	-	-	0	0	0	0100	010010	0100100	0100100	0100100	0100100	O
you	you	y	yo	you	-	-	u	ou	you	-	-	0	0	0	0111	011100	0111000	0111000	0111000	0111000	O
mean	mean	m	me	mea	mean	-	n	an	ean	mean	-	0	0	0	0101	010111	01011110	0101111000	010111100010	0101111000100	O
after	after	a	af	aft	afte	after	r	er	ter	fter	after	0	0	0	0110	011011	01101110	0110111011	011011101111	0110111011111	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
fact	fact	f	fa	fac	fact	-	t	ct	act	fact	-	0	0	0	1110	111001	11100111	1110011101	111001110110	111001110110	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
or	or	o	or	-	-	-	r	or	-	-	-	0	0	0	0011	001101	001101	001101	001101	001101	O
